                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 2.0325,                 1.1695,                 1.7084,                0.86494,                0.53333,                 0.6454,                0.27097,                 2.8572,                 1.9213,                  2.358,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.9764,                 1.2162,                 1.7027,                0.94963,                0.57778,                0.67762,                0.28258,                  2.733,                 1.8948,                 2.3474,              0.0088219,              0.0088219,              0.0088219
                    121,                 2.0252,                 1.1232,                 1.6898,                 0.7057,                0.53333,                0.60423,                0.24344,                 2.7962,                 2.2621,                  2.267,               0.008812,               0.008812,               0.008812
                    122,                 2.0036,                 1.2142,                 1.7044,                0.77099,                0.64444,                0.72204,                 0.2894,                 2.5985,                 1.5565,                 2.1692,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.9129,                 1.1517,                 1.6526,                 0.8593,                0.57778,                0.68521,                0.29859,                 2.5818,                 1.7045,                 2.1761,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.9465,                 1.1663,                 1.6763,                0.79144,                0.68889,                0.77364,                0.34595,                 2.5607,                 1.5408,                 2.1509,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.8423,                 1.0778,                 1.6333,                 0.7211,                0.55556,                0.62232,                0.27334,                 2.6594,                 2.1914,                 2.1949,              0.0087724,              0.0087724,              0.0087724
                    126,                  1.963,                 1.1744,                 1.7173,                0.86326,                0.57778,                0.69646,                0.30775,                 2.6184,                  1.811,                 2.2188,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.9225,                 1.1054,                 1.6478,                0.77831,                0.57778,                0.59589,                0.26987,                 2.7458,                 2.2747,                 2.2021,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.9245,                 1.1442,                 1.6745,                0.71767,                0.51111,                0.55032,                0.20124,                 3.0204,                 2.6522,                 2.4561,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.9572,                 1.1261,                 1.6787,                 0.8315,                    0.6,                 0.7166,                 0.3171,                  2.542,                 1.7047,                 2.1471,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.8839,                 1.0912,                 1.6624,                0.84573,                0.60929,                0.68261,                0.31281,                 2.5675,                 1.6189,                 2.1926,              0.0087229,              0.0087229,              0.0087229
                    131,                 1.8188,                 1.0119,                 1.5995,                0.68504,                0.67681,                0.71508,                0.34679,                 2.4855,                 1.6086,                 2.2207,               0.008713,               0.008713,               0.008713
                    132,                 1.8251,                 1.0296,                  1.603,                0.82129,                0.64444,                0.70193,                0.33522,                 2.5602,                 1.6637,                 2.2252,              0.0087031,              0.0087031,              0.0087031
