                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 2.0455,                 1.1088,                 1.7003,                0.94241,                0.74074,                0.86392,                0.38285,                 2.3742,                 1.0795,                 1.8964,              0.0092872,              0.0092872,              0.0092872
                     74,                 2.0031,                 1.1254,                 1.6407,                0.87192,                0.74074,                0.83808,                0.36466,                 2.5065,                 1.1253,                 1.8857,              0.0092773,              0.0092773,              0.0092773
                     75,                 1.9984,                 1.0813,                 1.6559,                0.88228,                0.62963,                0.78706,                0.34692,                 2.5318,                 1.3117,                 1.8848,              0.0092674,              0.0092674,              0.0092674
                     76,                 1.9894,                 1.1313,                 1.6629,                0.90784,                0.62963,                 0.7634,                0.35549,                 2.3783,                 1.5796,                  1.835,              0.0092575,              0.0092575,              0.0092575
                     77,                 2.0149,                 1.0831,                 1.6771,                0.93896,                0.85185,                0.90499,                0.38594,                 2.3821,                  1.317,                 1.8785,              0.0092476,              0.0092476,              0.0092476
                     78,                 1.9575,                 1.0582,                 1.6627,                0.49092,                0.48148,                0.40318,                0.15691,                 2.8131,                 2.2246,                 2.3337,              0.0092377,              0.0092377,              0.0092377
                     79,                 1.9509,                 1.0391,                 1.6593,                0.63092,                0.59259,                0.61227,                0.20987,                 2.9463,                 1.7917,                 2.4361,              0.0092278,              0.0092278,              0.0092278
                     80,                  1.971,                 1.0265,                 1.6704,                0.86477,                0.66667,                0.72135,                0.28118,                 2.5791,                 1.3974,                 2.0806,              0.0092179,              0.0092179,              0.0092179
                     81,                 2.0174,                 1.0626,                 1.6193,                0.87407,                0.77147,                0.83606,                0.27243,                 2.5635,                 1.3511,                 2.0191,               0.009208,               0.009208,               0.009208
                     82,                 1.9434,                 1.0781,                 1.6618,                0.88265,                0.81481,                0.88876,                0.37041,                 2.3676,                 1.1079,                  1.972,              0.0091981,              0.0091981,              0.0091981
                     83,                 1.9033,                0.97928,                 1.6054,                0.78521,                0.81481,                0.87921,                0.37054,                 2.4226,                 1.1255,                 1.9982,              0.0091882,              0.0091882,              0.0091882
                     84,                 1.9142,                 1.0072,                 1.6033,                0.85066,                0.77778,                0.87456,                0.38095,                 2.4315,                  1.173,                 1.8735,              0.0091783,              0.0091783,              0.0091783
                     85,                 1.9299,                 1.0004,                 1.6168,                0.80351,                0.90901,                0.91238,                0.44344,                 2.2924,                 1.3012,                 1.8626,              0.0091684,              0.0091684,              0.0091684
                     86,                 1.8864,                0.95542,                 1.5973,                0.96097,                0.91231,                0.93717,                0.44178,                 2.3347,                0.99973,                 1.8713,              0.0091585,              0.0091585,              0.0091585
                     87,                 1.8432,                0.97189,                 1.5818,                      1,                0.91345,                0.95927,                0.43135,                 2.4197,                 1.0187,                 1.8967,              0.0091486,              0.0091486,              0.0091486
                     88,                 1.9157,                0.94821,                 1.5945,                 0.8522,                0.85432,                0.89777,                0.39644,                 2.4638,                 1.1326,                 1.9929,              0.0091387,              0.0091387,              0.0091387
                     89,                 1.9008,                 1.0844,                 1.6341,                0.95156,                0.88889,                0.94975,                0.42085,                 2.3448,                 1.1484,                 1.9015,              0.0091288,              0.0091288,              0.0091288
                     90,                 1.9079,                0.99138,                  1.586,                 0.9228,                0.88554,                0.92455,                0.45697,                  2.151,                 1.2726,                  1.855,              0.0091189,              0.0091189,              0.0091189
                     91,                 1.9021,                 1.0117,                 1.6299,                0.92266,                0.88393,                0.89641,                0.42763,                  2.279,                 1.2998,                 1.9176,               0.009109,               0.009109,               0.009109
                     92,                 1.9193,                0.96963,                 1.5784,                      1,                0.69288,                 0.8407,                0.37189,                 2.3535,                  1.222,                 1.9168,              0.0090991,              0.0090991,              0.0090991
