                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.93305,                0.50456,                 1.0221,                0.87271,                0.85167,                0.88752,                0.42979,                 1.8496,                0.87952,                 1.8846,              0.0090397,              0.0090397,              0.0090397
                     99,                0.92772,                0.49979,                 1.0065,                0.89074,                0.79541,                0.87559,                0.40822,                 1.8717,                0.92103,                 1.9504,              0.0090298,              0.0090298,              0.0090298
                    100,                0.93526,                0.49846,                 1.0168,                0.90171,                0.75034,                0.84574,                0.41654,                 1.8357,                0.90408,                 1.8932,              0.0090199,              0.0090199,              0.0090199
                    101,                0.88832,                 0.4882,                 1.0168,                 0.8375,                 0.7826,                0.82211,                0.38339,                 1.8461,                0.97299,                 1.9353,                0.00901,                0.00901,                0.00901
                    102,                0.93062,                0.50658,                 1.0226,                 0.8599,                 0.8399,                0.88491,                0.40168,                 1.8336,                0.91863,                 1.8936,              0.0090001,              0.0090001,              0.0090001
                    103,                0.95594,                0.51129,                 1.0335,                 0.9005,                0.83684,                0.88503,                0.41727,                 1.8114,                0.93902,                 1.9014,              0.0089902,              0.0089902,              0.0089902
                    104,                 0.9015,                0.49618,                0.99838,                0.86667,                0.82148,                0.86581,                0.42262,                 1.8211,                 0.9137,                 1.8666,              0.0089803,              0.0089803,              0.0089803
                    105,                0.89897,                0.48693,                  1.002,                0.89313,                0.82383,                0.88478,                0.40102,                 1.8406,                0.91689,                 1.8874,              0.0089704,              0.0089704,              0.0089704
                    106,                0.90558,                0.50343,                 1.0156,                0.88191,                0.79639,                0.87369,                0.41186,                  1.831,                0.87875,                 1.9334,              0.0089605,              0.0089605,              0.0089605
                    107,                0.92325,                0.50469,                 1.0191,                0.87477,                0.80821,                 0.8509,                0.41363,                  1.866,                0.92879,                 1.9371,              0.0089506,              0.0089506,              0.0089506
                    108,                0.93392,                0.51258,                 1.0125,                0.85271,                0.88373,                0.90425,                0.42216,                 1.8413,                0.88703,                 1.9077,              0.0089407,              0.0089407,              0.0089407
                    109,                0.91316,                0.49099,                 1.0152,                0.89838,                0.83974,                0.89496,                0.44078,                 1.7903,                0.91513,                 1.8803,              0.0089308,              0.0089308,              0.0089308
                    110,                0.89439,                0.49784,                 1.0111,                 0.9325,                0.81734,                0.88962,                0.42651,                  1.803,                  0.894,                 1.8707,              0.0089209,              0.0089209,              0.0089209
                    111,                0.90416,                0.49945,                 1.0066,                0.83275,                0.81154,                0.84582,                0.39897,                  1.846,                0.91933,                 1.9028,               0.008911,               0.008911,               0.008911
                    112,                0.91956,                0.50466,                 1.0106,                0.91934,                0.76783,                0.88043,                0.43139,                 1.8703,                0.92085,                 1.9092,              0.0089011,              0.0089011,              0.0089011
                    113,                 0.9178,                0.48984,                 1.0067,                0.86188,                0.73381,                0.81237,                0.38387,                 1.8107,                0.94452,                 1.8892,              0.0088912,              0.0088912,              0.0088912
                    114,                0.89102,                0.48624,                0.99866,                0.82826,                0.86066,                0.88339,                0.39939,                 1.8538,                0.95896,                 1.9494,              0.0088813,              0.0088813,              0.0088813
                    115,                0.93487,                0.49675,                 1.0122,                 0.8743,                 0.8631,                0.90937,                0.42726,                 1.7962,                0.90709,                 1.8587,              0.0088714,              0.0088714,              0.0088714
                    116,                0.90026,                0.48966,                 1.0079,                0.85401,                0.77997,                0.86255,                0.39558,                 1.8062,                0.93102,                 1.8299,              0.0088615,              0.0088615,              0.0088615
                    117,                0.91891,                 0.4954,                  1.022,                0.84529,                0.83764,                0.86532,                0.40151,                 1.8327,                0.93401,                 1.8899,              0.0088516,              0.0088516,              0.0088516
                    118,                 0.9129,                0.50249,                0.99985,                0.81206,                0.77771,                 0.8429,                 0.4262,                 1.8145,                 1.0301,                 1.8589,              0.0088417,              0.0088417,              0.0088417
                    119,                 0.9131,                 0.4938,                 1.0021,                0.91048,                0.76842,                0.87223,                0.41728,                 1.7957,                0.91872,                 1.8507,              0.0088318,              0.0088318,              0.0088318
                    120,                0.89468,                0.49144,                 1.0037,                 0.8871,                0.85836,                0.89076,                0.42764,                  1.815,                0.91908,                 1.8642,              0.0088219,              0.0088219,              0.0088219
                    121,                0.88397,                0.48822,                0.99403,                0.82246,                 0.8293,                0.86146,                0.41221,                 1.8475,                0.98489,                  1.912,               0.008812,               0.008812,               0.008812
                    122,                0.92485,                 0.4972,                 1.0055,                0.92814,                0.80322,                0.87488,                0.41922,                 1.7943,                 1.0042,                 1.7994,              0.0088021,              0.0088021,              0.0088021
                    123,                0.88362,                0.49383,                0.99802,                0.89431,                0.77713,                0.85688,                0.41094,                 1.8239,                0.91982,                 1.9267,              0.0087922,              0.0087922,              0.0087922
                    124,                0.88589,                0.48906,                 1.0139,                0.90862,                0.76801,                0.87138,                0.42956,                 1.8259,                0.98339,                 1.8902,              0.0087823,              0.0087823,              0.0087823
                    125,                0.87873,                0.48855,                0.99682,                0.81234,                0.83409,                0.85401,                0.41479,                 1.8015,                0.95823,                 1.8254,              0.0087724,              0.0087724,              0.0087724
                    126,                0.89045,                0.49402,                 1.0053,                0.89674,                 0.7849,                0.85827,                0.41803,                 1.8247,                0.86969,                 1.8795,              0.0087625,              0.0087625,              0.0087625
                    127,                0.88847,                 0.4804,                  1.002,                0.89215,                0.84561,                 0.8828,                0.42515,                 1.8105,                0.84747,                 1.8905,              0.0087526,              0.0087526,              0.0087526
                    128,                0.87017,                0.48245,                0.98443,                0.89414,                0.83809,                0.89022,                0.43131,                 1.7584,                0.88817,                 1.8205,              0.0087427,              0.0087427,              0.0087427
                    129,                0.88931,                0.48438,                0.98937,                0.89168,                0.83133,                0.87226,                 0.4245,                 1.7731,                0.90472,                 1.8646,              0.0087328,              0.0087328,              0.0087328
                    130,                0.89906,                0.50121,                  1.009,                0.88683,                0.86773,                0.89494,                0.40354,                 1.8628,                0.90943,                 1.9818,              0.0087229,              0.0087229,              0.0087229
                    131,                0.91953,                0.49884,                 1.0167,                0.89907,                 0.8905,                0.90804,                0.41995,                 1.8189,                0.85749,                 1.9006,               0.008713,               0.008713,               0.008713
                    132,                0.87822,                0.47412,                 0.9924,                0.90651,                0.78021,                0.86388,                0.43925,                  1.777,                0.89334,                 1.8311,              0.0087031,              0.0087031,              0.0087031
                    133,                0.87165,                0.47566,                0.99322,                0.82635,                0.83686,                0.87149,                 0.4169,                 1.8261,                0.93829,                 1.8953,              0.0086932,              0.0086932,              0.0086932
                    134,                0.87439,                0.46465,                0.99434,                0.90032,                0.79956,                0.86608,                0.42895,                 1.8223,                0.84333,                 1.9132,              0.0086833,              0.0086833,              0.0086833
                    135,                0.90918,                0.49971,                 1.0062,                0.90382,                0.76818,                0.84465,                0.41115,                  1.879,                  1.005,                 1.9464,              0.0086734,              0.0086734,              0.0086734
                    136,                0.86868,                0.48401,                 1.0029,                0.88727,                0.79256,                0.86475,                0.42379,                 1.8278,                 0.9893,                 1.8852,              0.0086635,              0.0086635,              0.0086635
                    137,                0.87429,                0.47542,                0.99081,                0.91087,                0.84755,                0.88495,                0.42388,                 1.8167,                0.86287,                 1.8425,              0.0086536,              0.0086536,              0.0086536
                    138,                0.87516,                0.48805,                0.99928,                0.88384,                0.81695,                0.88197,                0.43628,                 1.8243,                0.95252,                  1.901,              0.0086437,              0.0086437,              0.0086437
                    139,                0.86295,                0.48047,                0.99954,                0.89073,                 0.8445,                0.89545,                0.44633,                 1.7817,                0.85981,                 1.8828,              0.0086338,              0.0086338,              0.0086338
